Province/State,Country/Region,WHO Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,Sum of Confirmed cases
,Ecuador,Americas,-1.8312,-78.1834,22/07/2020,77257,5418,33125,38714,
,Egypt,Eastern Mediterranean,26.820553,30.802498,22/07/2020,89745,4440,30075,55230,
,El Salvador,Americas,13.7942,-88.8965,22/07/2020,12975,363,7119,5493,
,Equatorial Guinea,Africa,1.6508,10.2679,22/07/2020,3071,51,842,2178,
,Eritrea,Africa,15.1794,39.7823,22/07/2020,251,0,155,96,
,Estonia,Europe,58.5953,25.0136,22/07/2020,2025,69,1912,44,
,Eswatini,Africa,-26.5225,31.4659,22/07/2020,1938,25,876,1037,
,Ethiopia,Africa,9.145,40.4897,22/07/2020,11524,188,5506,5830,
,Fiji,Western Pacific,-17.7134,178.065,22/07/2020,27,0,18,9,
,Finland,Europe,61.92411,25.748151,22/07/2020,7362,328,6920,114,
French Guiana,France,Europe,3.9339,-53.1258,22/07/2020,6883,39,5277,1567,
French Polynesia,France,Europe,-17.6797,149.4068,22/07/2020,62,0,60,2,
Guadeloupe,France,Europe,16.265,-61.551,22/07/2020,195,14,172,9,
Mayotte,France,Europe,-12.8275,45.166244,22/07/2020,2839,38,2614,187,
New Caledonia,France,Europe,-20.904305,165.618042,22/07/2020,22,0,21,1,
Reunion,France,Europe,-21.1151,55.5364,22/07/2020,645,3,558,84,
Saint Barthelemy,France,Europe,17.9,-62.8333,22/07/2020,6,0,6,0,
St Martin,France,Europe,18.0708,-63.0501,22/07/2020,46,3,39,4,
Martinique,France,Europe,14.6415,-61.0242,22/07/2020,262,15,98,149,
,France,Europe,46.2276,2.2137,22/07/2020,204641,30063,71238,103340,
,Gabon,Africa,-0.8037,11.6094,22/07/2020,6588,47,4235,2306,
,Gambia,Africa,13.4432,-15.3101,22/07/2020,146,5,57,84,
,Georgia,Europe,42.3154,43.3569,22/07/2020,1073,16,907,150,
,Germany,Europe,51.165691,10.451526,22/07/2020,204276,9102,188628,6546,
,Ghana,Africa,7.9465,-1.0232,22/07/2020,29672,153,26090,3429,
,Greece,Europe,39.0742,21.8243,22/07/2020,4077,200,1374,2503,
,Guatemala,Americas,15.7835,-90.2308,22/07/2020,41135,1573,27756,11806,
,Guinea,Africa,9.9456,-9.6966,22/07/2020,6747,41,5891,815,
,Guyana,Americas,4.860416,-58.93018,22/07/2020,350,19,165,166,
,Haiti,Americas,18.9712,-72.2852,22/07/2020,7167,154,4095,2918,
,Holy See,Europe,41.9029,12.4534,22/07/2020,12,0,12,0,
,Honduras,Americas,15.2,-86.2419,22/07/2020,36102,1006,4315,30781,
,Hungary,Europe,47.1625,19.5033,22/07/2020,4366,596,3283,487,
,Iceland,Europe,64.9631,-19.0208,22/07/2020,1840,10,1822,8,
,India,South-East Asia,20.593684,78.96288,22/07/2020,1238798,29861,782607,426330,
,Indonesia,South-East Asia,-0.7893,113.9213,22/07/2020,91751,4459,50255,37037,
,Iran,Eastern Mediterranean,32.427908,53.688046,22/07/2020,281413,14853,244840,21720,
,Iraq,Eastern Mediterranean,33.223191,43.679291,22/07/2020,99865,4042,67147,28676,
,Ireland,Europe,53.1424,-7.6921,22/07/2020,25819,1754,23364,701,
,Israel,Europe,31.046051,34.851612,22/07/2020,56085,430,23310,32345,
,Italy,Europe,41.87194,12.56738,22/07/2020,245032,35082,197628,12322,
,Jamaica,Americas,18.1096,-77.2975,22/07/2020,816,10,710,96,
,Japan,Western Pacific,36.204824,138.252924,22/07/2020,27136,990,20482,5664,
,Jordan,Eastern Mediterranean,31.24,36.51,22/07/2020,1120,11,1035,74,
,Kazakhstan,Europe,48.0196,66.9237,22/07/2020,75153,585,46790,27778,
,Kenya,Africa,-0.0236,37.9062,22/07/2020,14805,260,6757,7788,
,South Korea,Western Pacific,35.907757,127.766922,22/07/2020,13938,297,12758,883,
,Kuwait,Eastern Mediterranean,29.31166,47.481766,22/07/2020,61185,417,51520,9248,
,Kyrgyzstan,Europe,41.20438,74.766098,22/07/2020,28980,1111,15536,12333,
,Latvia,Europe,56.8796,24.6032,22/07/2020,1197,31,1045,121,
,Lebanon,Eastern Mediterranean,33.8547,35.8623,22/07/2020,3104,43,1607,1454,
,Liberia,Africa,6.428055,-9.429499,22/07/2020,1114,70,592,452,
,Liechtenstein,Europe,47.14,9.55,22/07/2020,86,1,81,4,
,Lithuania,Europe,55.1694,23.8813,22/07/2020,1951,80,1607,264,
,Luxembourg,Europe,49.8153,6.1296,22/07/2020,5854,111,4530,1213,
,Madagascar,Africa,-18.766947,46.869107,22/07/2020,8162,69,4662,3431,
,Malaysia,Western Pacific,4.210484,101.975766,22/07/2020,8831,123,8566,142,
,Maldives,South-East Asia,3.2028,73.2207,22/07/2020,3103,15,2397,691,
,Malta,Europe,35.9375,14.3754,22/07/2020,679,9,665,5,
,Mauritania,Africa,21.0079,-10.9408,22/07/2020,6027,155,3977,1895,
,Mauritius,Africa,-20.348404,57.552152,22/07/2020,343,10,332,1,
,Mexico,Americas,23.6345,-102.5528,22/07/2020,362274,41190,270147,50937,
,Moldova,Europe,47.4116,28.3699,22/07/2020,21798,712,14856,6230,
,Monaco,Europe,43.7333,7.4167,22/07/2020,112,4,100,8,
,Mongolia,Western Pacific,46.8625,103.8467,22/07/2020,287,0,214,73,
,Montenegro,Europe,42.708678,19.37439,22/07/2020,2472,39,426,2007,
,Morocco,Eastern Mediterranean,31.7917,-7.0926,22/07/2020,17962,285,15636,2041,
,Namibia,Africa,-22.9576,18.4904,22/07/2020,1402,7,64,1331,
,Nepal,South-East Asia,28.1667,84.25,22/07/2020,18094,42,12684,5368,
Aruba,Netherlands,Europe,12.5211,-69.9683,22/07/2020,117,3,100,14,
Curacao,Netherlands,Europe,12.1696,-68.99,22/07/2020,28,1,24,3,
Sint Maarten,Netherlands,Europe,18.0425,-63.0548,22/07/2020,79,15,63,1,
,Netherlands,Europe,52.1326,5.2913,22/07/2020,52241,6139,0,46102,
,New Zealand,Western Pacific,-40.9006,174.886,22/07/2020,1555,22,1511,22,
,Nicaragua,Americas,12.865416,-85.207229,22/07/2020,3439,108,2492,839,
,Niger,Africa,17.607789,8.081666,22/07/2020,1122,69,1018,35,
,Nigeria,Africa,9.082,8.6753,22/07/2020,38344,813,15815,21716,
,North Macedonia,Europe,41.6086,21.7453,22/07/2020,9547,442,5071,4034,
,Norway,Europe,60.472,8.4689,22/07/2020,9059,255,8138,666,
,Oman,Eastern Mediterranean,21.512583,55.923255,22/07/2020,71547,349,47922,23276,
,Pakistan,Eastern Mediterranean,30.3753,69.3451,22/07/2020,269191,5709,213175,50307,
,Panama,Americas,8.538,-80.7821,22/07/2020,55906,1180,31122,23604,
,Papua New Guinea,Western Pacific,-6.314993,143.95555,22/07/2020,30,0,8,22,
,Paraguay,Americas,-23.4425,-58.4438,22/07/2020,4000,36,2391,1573,
,Peru,Americas,-9.19,-75.0152,22/07/2020,366550,13767,252246,100537,
,Philippines,Western Pacific,12.879721,121.774017,22/07/2020,72269,1843,23623,46803,
,Poland,Europe,51.9194,19.1451,22/07/2020,41162,1642,31139,8381,
,Portugal,Europe,39.3999,-8.2245,22/07/2020,49150,1702,33999,13449,
,Qatar,Eastern Mediterranean,25.3548,51.1839,22/07/2020,107871,163,104641,3067,
,Romania,Europe,45.9432,24.9668,22/07/2020,40163,2101,24663,13399,
,Russia,Europe,61.52401,105.318756,22/07/2020,787890,12726,571049,204115,
,Rwanda,Africa,-1.9403,29.8739,22/07/2020,1689,5,867,817,
,Saint Lucia,Americas,13.9094,-60.9789,22/07/2020,23,0,19,4,
,Saint Vincent and the Grenadines,Americas,12.9843,-61.2872,22/07/2020,52,0,37,15,
,San Marino,Europe,43.9424,12.4578,22/07/2020,699,42,656,1,
,Saudi Arabia,Eastern Mediterranean,23.885942,45.079162,22/07/2020,258156,2601,210398,45157,
,Senegal,Africa,14.4974,-14.4524,22/07/2020,9121,177,6108,2836,
,Serbia,Europe,44.0165,21.0059,22/07/2020,22031,499,0,21532,
,Seychelles,Africa,-4.6796,55.492,22/07/2020,108,0,27,81,
,Singapore,Western Pacific,1.2833,103.8333,22/07/2020,48744,27,44795,3922,
,Slovakia,Europe,48.669,19.699,22/07/2020,2058,28,1556,474,
,Slovenia,Europe,46.1512,14.9955,22/07/2020,2006,115,1648,243,
,Somalia,Eastern Mediterranean,5.152149,46.199616,22/07/2020,3161,93,1495,1573,
,South Africa,Africa,-30.5595,22.9375,22/07/2020,394948,5940,229175,159833,
,Spain,Europe,40.463667,-3.74922,22/07/2020,267551,28426,150376,88749,
,Sri Lanka,South-East Asia,7.873054,80.771797,22/07/2020,2752,11,2064,677,
,Sudan,Eastern Mediterranean,12.8628,30.2176,22/07/2020,11237,708,5835,4694,
,Suriname,Americas,3.9193,-56.0278,22/07/2020,1176,21,739,416,
,Sweden,Europe,60.128161,18.643501,22/07/2020,78504,5667,0,72837,
,Switzerland,Europe,46.8182,8.2275,22/07/2020,33883,1972,30500,1411,
,Taiwan*,Western Pacific,23.7,121,22/07/2020,455,7,440,8,
,Tanzania,Africa,-6.369028,34.888822,22/07/2020,509,21,183,305,
,Thailand,South-East Asia,15.870032,100.992541,22/07/2020,3261,58,3105,98,
,Togo,Africa,8.6195,0.8248,22/07/2020,806,16,578,212,
,Trinidad and Tobago,Americas,10.6918,-61.2225,22/07/2020,141,8,127,6,
,Tunisia,Eastern Mediterranean,33.886917,9.537499,22/07/2020,1394,50,1108,236,
,Turkey,Europe,38.9637,35.2433,22/07/2020,222402,5545,205214,11643,
,Uganda,Africa,1.373333,32.290275,22/07/2020,1075,0,958,117,
,Ukraine,Europe,48.3794,31.1656,22/07/2020,62295,1553,34176,26566,
,United Arab Emirates,Eastern Mediterranean,23.424076,53.847818,22/07/2020,57734,342,50354,7038,
Bermuda,United Kingdom,Europe,32.3078,-64.7505,22/07/2020,153,9,139,5,
Cayman Islands,United Kingdom,Europe,19.3133,-81.2546,22/07/2020,203,1,201,1,
Channel Islands,United Kingdom,Europe,49.3723,-2.3644,22/07/2020,583,47,529,7,
Gibraltar,United Kingdom,Europe,36.1408,-5.3536,22/07/2020,182,0,180,2,
Isle of Man,United Kingdom,Europe,54.2361,-4.5481,22/07/2020,336,24,312,0,
Montserrat,United Kingdom,Europe,16.742498,-62.187366,22/07/2020,12,1,10,1,
,United Kingdom,Europe,55.3781,-3.436,22/07/2020,296377,45501,0,250876,
,Uruguay,Americas,-32.5228,-55.7658,22/07/2020,1117,34,934,149,
,US,Americas,40,-100,22/07/2020,3970121,143316,1210849,2615956,
,Uzbekistan,Europe,41.377491,64.585262,22/07/2020,18379,98,9872,8409,
,Venezuela,Americas,6.4238,-66.5897,22/07/2020,13164,124,7471,5569,
,Vietnam,Western Pacific,14.058324,108.277199,22/07/2020,408,0,365,43,
,Zambia,Africa,-13.133897,27.849332,22/07/2020,3583,128,1677,1778,
,Zimbabwe,Africa,-19.015438,29.154857,22/07/2020,2034,26,510,1498,
,Dominica,Americas,15.415,-61.371,22/07/2020,18,0,18,0,
,Grenada,Americas,12.1165,-61.679,22/07/2020,23,0,23,0,
,Mozambique,Africa,-18.665695,35.529562,22/07/2020,1557,11,0,1546,
,Syria,Eastern Mediterranean,34.802075,38.996815,22/07/2020,561,32,0,529,
,Timor-Leste,South-East Asia,-8.874217,125.727539,22/07/2020,24,0,0,24,
,Belize,Americas,17.1899,-88.4976,22/07/2020,43,2,23,18,
,Laos,Western Pacific,19.85627,102.495496,22/07/2020,19,0,19,0,
,Libya,Eastern Mediterranean,26.3351,17.228331,22/07/2020,2176,53,489,1634,
,West Bank and Gaza,Eastern Mediterranean,31.9522,35.2332,22/07/2020,9398,66,1950,7382,
,Guinea-Bissau,Africa,11.8037,-15.1804,22/07/2020,1954,26,803,1125,
,Mali,Africa,17.570692,-3.996166,22/07/2020,2494,123,1869,502,
,Saint Kitts and Nevis,Americas,17.357822,-62.782998,22/07/2020,17,0,15,2,
Northwest Territories,Canada,Americas,64.8255,-124.8457,22/07/2020,5,0,0,5,
Yukon,Canada,Americas,64.2823,-135,22/07/2020,13,0,0,13,
,Kosovo,Europe,42.602636,20.902977,22/07/2020,6286,150,3369,2767,
,Burma,South-East Asia,21.9162,95.956,22/07/2020,343,6,280,57,
Anguilla,United Kingdom,Europe,18.2206,-63.0686,22/07/2020,3,0,3,0,
British Virgin Islands,United Kingdom,Europe,18.4207,-64.64,22/07/2020,8,1,7,0,
Turks and Caicos Islands,United Kingdom,Europe,21.694,-71.7979,22/07/2020,82,2,22,58,
,Botswana,Africa,-22.3285,24.6849,22/07/2020,522,1,48,473,
,Burundi,Africa,-3.3731,29.9189,22/07/2020,328,1,207,120,
,Sierra Leone,Africa,8.460555,-11.779889,22/07/2020,1731,66,1288,377,
,Malawi,Africa,-13.2543,34.3015,22/07/2020,3302,76,1282,1944,
Falkland Islands (Malvinas),United Kingdom,Europe,-51.7963,-59.5236,22/07/2020,13,0,13,0,
Saint Pierre and Miquelon,France,Europe,46.8852,-56.3159,22/07/2020,4,0,1,3,
,South Sudan,Africa,6.877,31.307,22/07/2020,2211,45,1175,991,
,Western Sahara,Africa,24.2155,-12.8858,22/07/2020,10,1,8,1,
,Sao Tome and Principe,Africa,0.1864,6.6131,22/07/2020,747,14,601,132,
,Yemen,Eastern Mediterranean,15.552727,48.516388,22/07/2020,1640,458,751,431,
,Comoros,Africa,-11.6455,43.3333,22/07/2020,337,7,319,11,
,Tajikistan,Europe,38.861,71.2761,22/07/2020,7015,58,5741,1216,
,Lesotho,Africa,-29.61,28.2336,22/07/2020,359,6,69,284,
,Afghanistan,Eastern Mediterranean,33.93911,67.709953,23/07/2020,35928,1211,24550,10167,
,Albania,Europe,41.1533,20.1683,23/07/2020,4466,123,2523,1820,
,Algeria,Africa,28.0339,1.6596,23/07/2020,25484,1124,17369,6991,
,Andorra,Europe,42.5063,1.5218,23/07/2020,889,52,803,34,
,Angola,Africa,-11.2027,17.8739,23/07/2020,851,33,236,582,
,Antigua and Barbuda,Americas,17.0608,-61.7964,23/07/2020,76,3,58,15,
,Argentina,Americas,-38.4161,-63.6167,23/07/2020,148027,2702,62815,82510,
,Armenia,Europe,40.0691,45.0382,23/07/2020,36162,688,25244,10230,
Australian Capital Territory,Australia,Western Pacific,-35.4735,149.0124,23/07/2020,113,3,109,1,
New South Wales,Australia,Western Pacific,-33.8688,151.2093,23/07/2020,3640,49,2988,603,
Northern Territory,Australia,Western Pacific,-12.4634,130.8456,23/07/2020,31,0,30,1,
Queensland,Australia,Western Pacific,-27.4698,153.0251,23/07/2020,1076,6,1063,7,
South Australia,Australia,Western Pacific,-34.9285,138.6007,23/07/2020,447,4,441,2,
Tasmania,Australia,Western Pacific,-42.8821,147.3272,23/07/2020,229,13,215,1,
Victoria,Australia,Western Pacific,-37.8136,144.9631,23/07/2020,7405,55,3298,4052,
Western Australia,Australia,Western Pacific,-31.9505,115.8605,23/07/2020,654,9,631,14,
,Austria,Europe,47.5162,14.5501,23/07/2020,20099,711,17943,1445,
,Azerbaijan,Europe,40.1431,47.5769,23/07/2020,28980,391,20974,7615,
,Bahamas,Americas,25.025885,-78.035889,23/07/2020,274,11,91,172,
,Bahrain,Eastern Mediterranean,26.0275,50.55,23/07/2020,37996,134,34412,3450,
,Bangladesh,South-East Asia,23.685,90.3563,23/07/2020,216110,2801,119208,94101,
,Barbados,Americas,13.1939,-59.5432,23/07/2020,106,7,94,5,
,Belarus,Europe,53.7098,27.9534,23/07/2020,66688,519,59439,6730,
,Belgium,Europe,50.8333,4.469936,23/07/2020,64847,9812,17369,37666,
,Benin,Africa,9.3077,2.3158,23/07/2020,1694,34,918,742,
,Bhutan,South-East Asia,27.5142,90.4336,23/07/2020,92,0,83,9,
,Bolivia,Americas,-16.2902,-63.5887,23/07/2020,65252,2407,20030,42815,
,Bosnia and Herzegovina,Europe,43.9159,17.6791,23/07/2020,9462,274,4367,4821,
,Brazil,Americas,-14.235,-51.9253,23/07/2020,2287475,84082,1620313,583080,
,Brunei,Western Pacific,4.5353,114.7277,23/07/2020,141,3,138,0,
,Bulgaria,Europe,42.7339,25.4858,23/07/2020,9853,329,5031,4493,
,Burkina Faso,Africa,12.2383,-1.5616,23/07/2020,1070,53,919,98,
,Cabo Verde,Africa,16.5388,-23.0418,23/07/2020,2190,21,1150,1019,
,Cambodia,Western Pacific,11.55,104.9167,23/07/2020,202,0,142,60,
,Cameroon,Africa,3.848,11.5021,23/07/2020,16522,382,13728,2412,
Alberta,Canada,Americas,53.9333,-116.5765,23/07/2020,9975,176,0,9799,
British Columbia,Canada,Americas,53.7267,-127.6476,23/07/2020,3392,190,0,3202,
Manitoba,Canada,Americas,53.7609,-98.8139,23/07/2020,375,7,0,368,
New Brunswick,Canada,Americas,46.5653,-66.4619,23/07/2020,170,2,0,168,
Newfoundland and Labrador,Canada,Americas,53.1355,-57.6604,23/07/2020,264,3,0,261,
Nova Scotia,Canada,Americas,44.682,-63.7443,23/07/2020,1067,63,0,1004,
Ontario,Canada,Americas,51.2538,-85.3232,23/07/2020,39936,2799,0,37137,
Prince Edward Island,Canada,Americas,46.5107,-63.4168,23/07/2020,36,0,0,36,
Quebec,Canada,Americas,52.9399,-73.5491,23/07/2020,58080,5662,0,52418,
Saskatchewan,Canada,Americas,52.9399,-106.4509,23/07/2020,1072,16,0,1056,
,Central African Republic,Africa,6.6111,20.9394,23/07/2020,4590,58,1452,3080,
,Chad,Africa,15.4542,18.7322,23/07/2020,915,75,805,35,
,Chile,Americas,-35.6751,-71.543,23/07/2020,338759,8838,311431,18490,
Anhui,China,Western Pacific,31.8257,117.2264,23/07/2020,991,6,985,0,
Beijing,China,Western Pacific,40.1824,116.4142,23/07/2020,929,9,855,65,
Chongqing,China,Western Pacific,30.0572,107.874,23/07/2020,583,6,576,1,
Fujian,China,Western Pacific,26.0789,117.9874,23/07/2020,364,1,361,2,
Gansu,China,Western Pacific,35.7518,104.2861,23/07/2020,167,2,165,0,
Guangdong,China,Western Pacific,23.3417,113.4244,23/07/2020,1667,8,1639,20,
Guangxi,China,Western Pacific,23.8298,108.7881,23/07/2020,255,2,253,0,
Guizhou,China,Western Pacific,26.8154,106.8748,23/07/2020,147,2,145,0,
Hainan,China,Western Pacific,19.1959,109.7453,23/07/2020,171,6,165,0,
Hebei,China,Western Pacific,39.549,116.1306,23/07/2020,349,6,0,343,
Heilongjiang,China,Western Pacific,47.862,127.7615,23/07/2020,947,13,934,0,
Henan,China,Western Pacific,37.8957,114.9042,23/07/2020,1276,22,0,1254,
Hong Kong,China,Western Pacific,22.3,114.2,23/07/2020,2249,15,1379,855,
Hubei,China,Western Pacific,30.9756,112.2707,23/07/2020,68135,4512,63623,0,
Hunan,China,Western Pacific,27.6104,111.7088,23/07/2020,1019,4,1015,0,
Inner Mongolia,China,Western Pacific,44.0935,113.9448,23/07/2020,250,1,241,8,
Jiangsu,China,Western Pacific,32.9711,119.455,23/07/2020,655,0,654,1,
Jiangxi,China,Western Pacific,27.614,115.7221,23/07/2020,932,1,931,0,
Jilin,China,Western Pacific,43.6661,126.1923,23/07/2020,155,2,153,0,
Liaoning,China,Western Pacific,41.2956,122.6085,23/07/2020,167,2,158,7,
Macau,China,Western Pacific,22.1667,113.55,23/07/2020,46,0,46,0,
Ningxia,China,Western Pacific,37.2692,106.1655,23/07/2020,75,0,75,0,
Qinghai,China,Western Pacific,35.7452,95.9956,23/07/2020,18,0,18,0,
Shaanxi,China,Western Pacific,35.1917,108.8701,23/07/2020,323,3,317,3,
Shandong,China,Western Pacific,36.3427,118.1498,23/07/2020,798,7,785,6,
Shanghai,China,Western Pacific,31.202,121.4491,23/07/2020,739,7,712,20,
Shanxi,China,Western Pacific,37.5777,112.2922,23/07/2020,201,0,201,0,
Sichuan,China,Western Pacific,30.6171,102.7103,23/07/2020,603,3,594,6,
Tianjin,China,Western Pacific,39.3054,117.323,23/07/2020,203,3,195,5,
Tibet,China,Western Pacific,31.6927,88.0924,23/07/2020,1,0,1,0,
Xinjiang,China,Western Pacific,41.1129,85.2401,23/07/2020,171,3,73,95,
Yunnan,China,Western Pacific,24.974,101.487,23/07/2020,189,2,185,2,
Zhejiang,China,Western Pacific,29.1832,120.0934,23/07/2020,1270,1,1267,2,
,Colombia,Americas,4.5709,-74.2973,23/07/2020,226373,7688,107951,110734,
,Congo (Brazzaville),Africa,-0.228,15.8277,23/07/2020,2851,50,666,2135,
,Congo (Kinshasa),Africa,-4.0383,21.7587,23/07/2020,8720,201,5105,3414,
,Costa Rica,Americas,9.7489,-83.7534,23/07/2020,13129,80,3448,9601,
,Cote d'Ivoire,Africa,7.54,-5.5471,23/07/2020,15001,93,9282,5626,
,Croatia,Europe,45.1,15.2,23/07/2020,4634,128,3394,1112,
,Cuba,Americas,21.521757,-77.781167,23/07/2020,2466,87,2339,40,
,Cyprus,Europe,35.1264,33.4299,23/07/2020,1045,19,847,179,
,Czechia,Europe,49.8175,15.473,23/07/2020,14800,365,9328,5107,
Faroe Islands,Denmark,Europe,61.8926,-6.9118,23/07/2020,191,0,188,3,
Greenland,Greenland,Europe,71.7069,-42.6043,23/07/2020,13,0,13,0,
,Denmark,Europe,56.2639,9.5018,23/07/2020,13390,612,12299,479,
,Djibouti,Eastern Mediterranean,11.8251,42.5903,23/07/2020,5031,58,4927,46,
,Dominican Republic,Americas,18.7357,-70.1627,23/07/2020,57615,1006,26905,29704,
,Ecuador,Americas,-1.8312,-78.1834,23/07/2020,78148,5439,33455,39254,
,Egypt,Eastern Mediterranean,26.820553,30.802498,23/07/2020,90413,4480,31066,54867,
,El Salvador,Americas,13.7942,-88.8965,23/07/2020,13377,372,7276,5729,
,Equatorial Guinea,Africa,1.6508,10.2679,23/07/2020,3071,51,842,2178,
,Eritrea,Africa,15.1794,39.7823,23/07/2020,261,0,189,72,
,Estonia,Europe,58.5953,25.0136,23/07/2020,2027,69,1912,46,
,Eswatini,Africa,-26.5225,31.4659,23/07/2020,2021,28,882,1111,
,Ethiopia,Africa,9.145,40.4897,23/07/2020,11933,197,5645,6091,
,Fiji,Western Pacific,-17.7134,178.065,23/07/2020,27,0,18,9,
,Finland,Europe,61.92411,25.748151,23/07/2020,7372,328,6920,124,
French Guiana,France,Europe,3.9339,-53.1258,23/07/2020,7086,40,5376,1670,
French Polynesia,France,Europe,-17.6797,149.4068,23/07/2020,62,0,60,2,
Guadeloupe,France,Europe,16.265,-61.551,23/07/2020,195,14,172,9,
Mayotte,France,Europe,-12.8275,45.166244,23/07/2020,2862,38,2650,174,
New Caledonia,France,Europe,-20.904305,165.618042,23/07/2020,22,0,22,0,
Reunion,France,Europe,-21.1151,55.5364,23/07/2020,646,3,558,85,
Saint Barthelemy,France,Europe,17.9,-62.8333,23/07/2020,6,0,6,0,
St Martin,France,Europe,18.0708,-63.0501,23/07/2020,46,3,39,4,
Martinique,France,Europe,14.6415,-61.0242,23/07/2020,262,15,98,149,
,France,Europe,46.2276,2.2137,23/07/2020,205476,30072,71618,103786,
,Gabon,Africa,-0.8037,11.6094,23/07/2020,6588,47,4235,2306,
,Gambia,Africa,13.4432,-15.3101,23/07/2020,170,5,58,107,
,Georgia,Europe,42.3154,43.3569,23/07/2020,1085,16,911,158,
,Germany,Europe,51.165691,10.451526,23/07/2020,204881,9110,189140,6631,
,Ghana,Africa,7.9465,-1.0232,23/07/2020,29672,153,26090,3429,
,Greece,Europe,39.0742,21.8243,23/07/2020,4110,201,1374,2535,
,Guatemala,Americas,15.7835,-90.2308,23/07/2020,42192,1632,28856,11704,
,Guinea,Africa,9.9456,-9.6966,23/07/2020,6806,42,5999,765,
,Guyana,Americas,4.860416,-58.93018,23/07/2020,351,19,176,156,
,Haiti,Americas,18.9712,-72.2852,23/07/2020,7197,154,4236,2807,
,Holy See,Europe,41.9029,12.4534,23/07/2020,12,0,12,0,
,Honduras,Americas,15.2,-86.2419,23/07/2020,36902,1011,4448,31443,
,Hungary,Europe,47.1625,19.5033,23/07/2020,4380,596,3300,484,
,Iceland,Europe,64.9631,-19.0208,23/07/2020,1841,10,1823,8,
,India,South-East Asia,20.593684,78.96288,23/07/2020,1288108,30601,817209,440298,
,Indonesia,South-East Asia,-0.7893,113.9213,23/07/2020,93657,4576,52164,36917,
,Iran,Eastern Mediterranean,32.427908,53.688046,23/07/2020,284034,15074,247230,21730,
,Iraq,Eastern Mediterranean,33.223191,43.679291,23/07/2020,102226,4122,69405,28699,
,Ireland,Europe,53.1424,-7.6921,23/07/2020,25826,1763,23364,699,
,Israel,Europe,31.046051,34.851612,23/07/2020,57982,442,24044,33496,
,Italy,Europe,41.87194,12.56738,23/07/2020,245338,35092,197842,12404,
